Date,Company,open,High,low,Close ,volume
24-02-2022 00:00,AAPL,38.17,38.25,37.77,38.04,74347217
30-05-2025 00:00,MSFT,125.32,126.24,125.26,125.98,23431470
22-07-2021 00:00,TSLA,299.09,301.8,295.54,298.24,59464182
25-01-2019 00:00,GOOGL,102.11,102.5,99.89,101.55,32787617
26-06-2024 00:00,TSLA,73.16,73.51,71.94,72.92,23008240
29-07-2021 00:00,MSFT,187.06,188.06,183.72,186.23,57068665
28-02-2024 00:00,MSFT,97.94,98.14,96.28,97.24,70850665
26-05-2022 00:00,AAPL,38.35,38.52,37.72,38.36,34634141
28-02-2024 00:00,AMZN,308.56,309.11,302.02,306.81,43491474
06-05-2019 00:00,AAPL,70.18,71.03,69.41,70.4,35774043
23-08-2022 00:00,TSLA,121.42,122.69,120.62,121.68,24236546
20-08-2024 00:00,AAPL,75.27,76.16,74.67,75.69,92604574
31-05-2019 00:00,amzn,118.67,119.23,117.88,118.34,99512997
14-07-2023 00:00,AAPL,56.35,57.16,55.55,56.53,71856123
16-12-2022 00:00,GOOGL,229.83,230.41,229.57,229.6,34001000
11-09-2019 00:00,AAPL,67.7,68.37,67.46,67.8,60812931
23-06-2020 00:00,AAPL,52.48,52.63,52.22,52.25,91731689
11-01-2024 00:00,AAPL,62.76,63.84,61.91,63.37,53000417
18-03-2021 00:00, AMZN ,401.87,406.01,397.47,,71584660
13-08-2024 00:00,MSFT,103.87,105.79,102.85,104.1,35211304
04-05-2026,TSLA,254.39,254.62,250.95,253.87,33967000
09-01-2026 00:00,TSLA,234.33,235.52,233.8,234.67,63024079
03-03-2020 00:00,GOOGL,129.98,131.05,129.12,129.32,20880198
22-08-2023 00:00,GOOGL,202.77,203.29,201.24,202.17,77169509
22-11-2023 00:00,AMZN,,415.97,412.26,,97640685
06-12-2019 00:00,TSLA,189.08,190.15,186.62,,84992324
04-06-2025 00:00,amzn,211.96,213.65,211.95,212.35,88115532
12-12-2025 00:00,AMZN,207.8,209.1,207.39,207.59,24373598
05-01-2023 00:00,GOOGL,229.61,232.56,229.38,231.97,95400358
23-09-2022 00:00,TSLA,115.35,116.13,113.98,115.33,68848139
24-04-2025 00:00,GOOGL,176.26,177.18,174.73,176.54,33407970
26-09-2022 00:00,TSLA,116.87,117.7,115.68,116.83,22283466
11-05-2020 00:00,AMZN,252.77,253,251.7,252.65,65165693
14-07-2022 00:00,AAPL,40.37,41.11,40.18,40.89,59035929
16-04-2024 00:00,AAPL,55.9,56.37,55.34,55.74,55029605
09-01-2020 00:00,TSLA,201.56,202.7,198.2,200.13,89080200
07-07-2021 00:00,TSLA,301.05,302.64,299.28,300.68,87944699
24-08-2022 00:00,MSFT,118.58,119.85,117.8,118.86,66772219
24-12-2020 00:00,GOOGL,176.08,177.83,174.99,176.91,84735574
01-04-2024 00:00,GOOGL,271.29,273.68,268.37,,86836251
09-02-2023 00:00,AMZN,296.87,298.41,296.55,298.29,29692835
21-09-2020 00:00,TSLA,238.66,238.93,236.55,238.52,23031913
09-12-2021 00:00,amzn,315.43,318.98,315.42,317.3,83071106
19-07-2019 00:00,MSFT,169.37,170.7,165.05,168.02,98679471
09-11-2021 00:00,GOOGL,272.4,273.21,271.93,272.4,39445658
22-12-2020 00:00,TSLA,299.86,300.9,296.19,299.12,38629937
28-12-2021 00:00,AMZN,294.02,296.23,290.77,294.5,74359118
23-04-2020 00:00,MSFT,197.31,198.62,196.48,198.1,66706293
30-01-2023 00:00,TSLA,106.5,107.59,105.94,107.18,55609749
09-06-2020 00:00,AMZN,256.98,261.84,253.38,258.58,48816565
24-03-2025 00:00,MSFT,132.12,132.76,131.13,132.34,60331086
04-06-2024 00:00,GOOGL,281.1,283.02,279.42,279.66,89791050
03-09-2024 00:00,AMZN,365.47,367.99,361.84,363.24,42916103
25-03-2026 00:00,TSLA,229.87,231.57,228.14,230.69,82809315
11-21-2025,TSLA,252.29,252.72,,252.06,67102366
06-11-2025 00:00,GOOGL,231.34,234.55,230.18,232.5,68171580
20-02-2019 00:00,MSFT,161.98,162.37,161.04,161.3,86520276
20-01-2021 00:00,MSFT,209.23,212.26,208.72,208.75,82388696
14-04-2020,AAPL,63.69,64.72,63.26,63.34,83358478
29-06-2021 00:00,AAPL,48.92,49.46,48.84,49.02,22625754
26-11-2024 00:00,GOOGL,271.11,274.76,267.23,268.86,58872189
06-09-2021 00:00,MSFT,201.06,201.79,200.25,200.46,30861382
22-04-2020 00:00,MSFT,200.61,202.1,199.38,201.36,97488126
04-07-2022 00:00,AMZN,318.04,320.35,309.99,318.54,67217243
24-04-2020 00:00,GOOGL,,155.19,151.41,153.41,20128278
27-05-2025 00:00,AMZN,205.69,206.49,204.36,204.49,47091094
24-12-2025 00:00,AMZN,218.99,220.6,217.85,218.53,73507801
06-11-2019 00:00,AAPL,65.02,,64.84,65.69,60958453
26-07-2019 00:00,GOOGL,139.11,140.03,138.55,139.94,56365346
05-12-2022 00:00,TSLA,105.55,106.21,104.46,105.28,43992302
29-10-2024 00:00,GOOGL,247.47,249.41,244.33,246.38,48443674
24-04-2026 00:00,GOOGL,411.13,416.02,411.02,412.63,37569377
10-02-2023 00:00,GOOGL,224.32,225.29,222.91,225.26,43901569
17-01-2024 00:00,AMZN,435.22,440.86,433.99,435.96,94554161
06-05-2026 00:00,TSLA,252.36,253.52,251.3,252.58,60213486
14-09-2020 00:00,AAPL,49.37,49.56,48.8,49.12,42529642
07-10-2019 00:00,MSFT,170.23,170.5,169.3,169.6,82564787
17-06-2020 00:00,MSFT,219.41,222.79,217.46,221.18,24709826
09-09-2021 00:00,AMZN,348.24,349.31,347.38,347.88,64701918
05-03-2020 00:00,GOOGL,135.47,135.62,133.85,134.86,56242752
21-05-2021 00:00,AAPL,48.38,48.52,48.21,48.27,44480395
27-04-2021 00:00,AAPL,42.19,42.75,41.8,42.53,55214048
16-03-2021 00:00,TSLA,282.41,284.42,276.29,280.7,66927709
14-11-2024 00:00,msft,138.06,138.12,136.39,137.03,75639156
12-08-2020 00:00,MSFT,182.06,183.85,181.49,182.79,81338464
11-03-2020 00:00,AAPL,64.82,65.68,64.66,65.05,57196787
28-02-2025 00:00,AAPL,71.12,71.78,70.99,71.31,38715476
21-05-2025 00:00,GOOGL,164.79,165.5,162.76,165.15,54906326
24-06-2020 00:00,AAPL,52.26,,51.72,52.2,59816253
28-02-2022 00:00,AMZN,,237.03,234.67,235.58,74109107
16-10-2025 00:00,MSFT,151.01,151.97,149,150.57,59344842
07-04-2023 00:00,MSFT,89.13,90.27,88.27,88.97,52107998
02-03-2022 00:00,GOOGL,221.75,223.42,217.63,222.57,54468500
09-08-2019 00:00,TSLA,128.65,129.14,128.5,129.13,36794286
07-05-2021 00:00,AAPL,48.7,49.21,47.98,48.11,69006900
17-12-2024 00:00,AAPL,59.78,59.81,59.04,59.52,75543191
01-07-2019 00:00,TSLA,129.23,129.85,127.7,129.63,52135369
08-07-2025 00:00,AMZN,195.01,197.09,194.09,195.58,52881901
23-10-2019 00:00,AAPL,62.93,63.51,62.7,62.91,56892581
14-06-2022,AMZN,311.38,313.32,308.67,312.79,37761672
09-01-2025 00:00,AAPL,62.56,62.74,62.02,62.29,59537908
19-07-2023 00:00,GOOGL,189.6,193.64,187.86,188.58,
23-06-2025 00:00,GOOGL,,160.42,158.79,159.3,29196433
30-12-2025 00:00,TSLA,244.54,246.25,242,243.26,99911149
25-08-2021 00:00,TSLA,272.41,274.79,269.88,270.65,55124789
21-05-2026 00:00,TSLA,232.59,236.21,231.71,233.91,79419741
21-03-2019 00:00,AAPL,66.27,,66.03,66.74,79785657
08-08-2025 00:00,AAPL,53.8,54.02,53.31,53.89,58362888
07-05-2024 00:00,GOOGL,269.67,272.99,267.4,270.3,30722969
14-02-2020 00:00,AAPL,64.93,65.15,64.65,64.76,20373104
25-05-2022 00:00,TSLA,170.77,172.9,169.21,170.67,95466099
05-10-2021 00:00,TSLA,226.36,228.41,225.82,228.38,84246279
03-10-2019 00:00,AAPL,65.94,66.68,65.79,66.3,79323315
09-05-2019 00:00,tsla,167.81,168.75,166.42,166.93,41201554
12-03-2021 00:00,GOOGL,182.52,184.21,181.33,182.09,61842006
26-10-2021 00:00,AMZN,382.31,385.71,375.66,384.35,38435989
29-01-2019 00:00,AMZN,105.54,106.43,105.05,105.4,87051890
21-12-2023 00:00,MSFT,108.05,108.69,106.54,108.43,70652745
21-02-2019 00:00,GOOGL,88.02,89.03,87.89,88.23,86796553
04-11-2022 00:00,googl,210.43,211.81,208.55,208.74,70557635
24-06-2026 00:00,GOOGL,572.54,577.21,568.55,569.5,89028456
10-12-2025,GOOGL,336.86,338.8,333.98,335.39,40036425
09-03-2019,AMZN,137.71,137.92,137.2,137.7,30035304
05-07-2021 00:00,AMZN,338.15,340.74,334.31,339.73,74528722
30-10-2019 00:00,MSFT,183.3,185.87,181.83,183.66,83455783
27-01-2023 00:00,AAPL,55.52,55.86,55.09,55.74,32077215
11-01-2022 00:00,TSLA,193.33,196.03,191.05,194.64,30517949
12-11-2020 00:00,AMZN,372.93,377.15,371.82,371.87,50847554
01-06-2026 00:00,AMZN,172.64,172.94,171.95,172.92,81773124
04-12-2020 00:00,TSLA,308.07,309.73,305.24,,67837338
08-04-2020 00:00,AAPL,67.49,67.61,66.84,67.35,75612265
10-06-2019,AMZN,112.78,114.21,112.05,113.51,63168285
28-10-2020 00:00,TSLA,245.34,251.19,242.7,245.99,44020804
29-09-2023 00:00, TSLA ,84.56,85.97,84.39,85.25,98675169
26-12-2023 00:00,AAPL,63.18,63.66,63.1,63.23,51991424
26-09-2019 00:00,TSLA,138.24,139.62,137.08,137.86,79355315
24-04-2023 00:00,AMZN,268.66,271.96,267.09,269.88,79033032
31-08-2022 00:00,AMZN,295.42,300.41,294.46,296.39,68624224
04-01-2024 00:00,GOOGL,216.79,217.92,215.55,217.86,47680022
09-02-2021 00:00,TSLA,291.96,292.75,291.81,292.62,66015723
06-01-2026 00:00,TSLA,239.4,241.28,238.41,238.68,45242725
12-09-2019 00:00,MSFT,185.48,187.55,184.07,186.17,55258935
20-10-2020 00:00,AAPL,44.97,45.81,44.51,44.6,20500671
25-06-2025 00:00,AMZN,183.39,185.95,182.54,183.44,65578429
26-05-2023 00:00,AAPL,61.96,63.15,60.74,61.43,45173940
24-01-2025 00:00,AMZN,219.64,221.08,219.1,220.95,93717937
16-04-2026 00:00,MSFT,101.15,101.29,101.08,101.16,95740970
02-08-2022 00:00,AMZN,333.39,335.31,330.98,,26221136
24-04-2020 00:00,AAPL,60.76,61.14,59.86,60.29,73893660
11-03-2021 00:00,MSFT,215.26,216.98,213.17,214.71,99502174
22-07-2024 00:00,AMZN,320.86,322.99,319.13,321.75,42697732
08-06-2021 00:00,AMZN,341.55,343.74,340.13,342.02,76649944
06-12-2021 00:00,GOOGL,280.02,281.94,279.53,280.64,99331968
05-09-2022 00:00,MSFT,117.28,118.43,116.96,117.12,98814474
08-10-2020 00:00,MSFT,244.05,245.65,240.84,242.84,99112535
22-05-2023 00:00,AAPL,60.38,61.02,59.95,60.68,35304116
12-04-2021 00:00,AMZN,409.72,411.2,401.6,408.83,32546143
25-10-2024 00:00,AAPL,67.66,68.12,66.34,67.72,41027390
26-09-2019 00:00,AAPL,68.73,70.34,68.65,68.96,53975718
28-05-2021 00:00,TSLA,305.08,306.69,301.23,304.64,96113642
30-01-2019 00:00,GOOGL,97.89,99.25,97.64,98.66,38755470
22-06-2023 00:00,MSFT,103.47,104.15,102.33,103.85,94689855
16-08-2024 00:00,TSLA,99.85,100,98.59,99.22,69631976
02-16-2026,AAPL,38.94,39.54,38.55,38.71,
15-12-2023 00:00,AAPL,60.83,61.41,60.4,60.82,65122821
23-10-2019 00:00,AMZN,139.4,140.71,139.32,,86610511
31-10-2024 00:00,AAPL,62.94,63.29,62.86,62.99,
07-06-2019 00:00,MSFT,169.83,171.61,166.88,168.77,33817777
08-05-2019 00:00,AAPL,72.55,72.79,71.88,72.2,83904701
17-06-2020 00:00,AMZN,265.99,267.32,260.72,264.31,30849410
16-08-2024 00:00,amzn,345.35,349.5,341.34,346.08,56607437
01-03-2024 00:00,TSLA,75.97,76.61,75.14,75.76,92566840
18-01-2024 00:00,AMZN,438.43,443.83,436.62,442.34,61183758
05-07-2021 00:00,MSFT,166.76,167.52,164.16,167.12,99915534
06-12-2023 00:00,AMZN,397.32,403.49,395.93,402.05,55717640
21-01-2022 00:00,TSLA,198.96,200.45,198.22,200.17,84882239
09-07-2019 00:00,TSLA,141.27,143.13,138.7,141.35,91162894
13-05-2021 00:00,AAPL,47.47,47.98,47.08,47.32,35838875
10-04-2023 00:00,GOOGL,211.34,214.38,211.19,211.93,92817185
13-02-2026 00:00,GOOGL,363.86,365.16,357.99,363.92,63797111
12-11-2025 00:00,AMZN,180.62,181.09,179.96,,72444883
22-11-2024 00:00,amzn,333.8,336.21,329.34,329.75,20713412
13-12-2024 00:00,MSFT,128.12,129.3,127.78,128.49,47441994
31-10-2023 00:00,amzn,394.9,398.4,391.35,393.49,57567375
25-06-2024 00:00,MSFT,92.33,93.24,90.41,90.9,91579437
16-06-2026 00:00,aapl,33.81,33.97,33.69,33.9,20865493
15-06-2023 00:00,AMZN,300.34,302.91,295.53,296.74,42895501
18-09-2025 00:00,MSFT,147.76,149.88,146.73,148.78,75512191
26-11-2025 00:00,GOOGL,281.81,283.57,279.39,283.38,34721780
23-05-2023 00:00, AAPL ,62.12,62.69,61.65,61.96,77059016
21-04-2023 00:00,GOOGL,198.97,199.54,196.88,199.2,46633427
30-07-2020 00:00,MSFT,209.03,209.81,206.26,208.67,24725423
04-03-2020 00:00,AMZN,268.04,270.3,265.94,268,72756106
07-05-2026 00:00,MSFT,104.13,104.94,103.18,103.78,48275895
08-10-2021 00:00,TSLA,244.7,246.21,242.21,243.84,25471757
02-03-2020 00:00,AMZN,252.27,257.7,250.21,252.78,50451123
29-01-2024 00:00,TSLA,86.89,87.76,86.73,87.63,48485057
21-07-2020 00:00,TSLA,224.05,224.74,,223.71,87404981
17-02-2023 00:00,GOOGL,223.63,227.42,223.47,225.79,82960594
03-02-2026 00:00,MSFT,109.63,110.3,109.28,109.82,92270521
30-07-2024 00:00,MSFT,103.44,104.62,103.32,103.58,45965023
22-10-2019 00:00,GOOGL,123.34,123.53,122.26,122.88,24843565
18-05-2020 00:00,AAPL,59.68,60.17,59.41,59.84,
15-09-2020 00:00, MSFT ,224.64,228.01,223.59,226.57,35291243
22-12-2022 00:00,TSLA,107.88,108.62,106.45,107.38,38375547
14-12-2021 00:00,MSFT,155.94,157.54,154.97,155.49,39276820
23-09-2024 00:00,GOOGL,300.43,301.17,298.48,,42329385
11-01-2019 00:00,AMZN,96.81,97.1,95.87,96.98,25849358
22-04-2022 00:00,AAPL,41.01,41.11,40.74,41.09,71696818
15-08-2024 00:00,MSFT,102.58,103.98,102.15,-102.42,59484220
18-06-2026 00:00,AAPL,34.83,35.22,34.67,35.12,66713619
06-06-2024 00:00,MSFT,98.55,99.02,98.3,98.67,26663419
12-02-2021,TSLA,288.44,289.92,284.89,285.51,71416972
20-09-2021 00:00,GOOGL,203.73,204.01,202.02,202.48,81911766
16-01-2025 00:00,TSLA,201.05,202.98,197.45,199.63,99640502
11-11-2022 00:00,googl,204.96,206.62,202.61,203.79,20961326
19-11-2021 00:00,AMZN,342.93,344.84,338.56,341.2,30836557
02-04-2026 00:00,AAPL,43.2,44.37,42.53,43.79,56978786
04-06-2019 00:00,TSLA,143.97,146.24,142.16,143.65,73066615
31-08-2022 00:00,TSLA,114.71,116.04,112.96,114.12,95480735
07-02-2024 00:00,GOOGL,221.47,222.89,220.56,222.32,23718753
25-04-2025 00:00,MSFT,126.06,127.53,125.19,126.95,53427360
08-05-2020 00:00,MSFT,199.63,203.77,199.39,202.07,89263614
19-08-2022 00:00,GOOGL,254.94,256.97,251.99,256.29,30169438
25-12-2025 00:00,aapl,41.12,41.84,40.72,41.3,55213039
20-05-2022 00:00,MSFT,134.79,135.85,133.39,134.23,
19-07-2021 00:00,TSLA,313.21,313.9,313.01,313.43,53498055
16-05-2019 00:00,AMZN,105.99,106.06,105.59,105.78,99476813
11-10-2024 00:00,TSLA,116.99,118.17,116.1,117.75,80684029
07-10-2021 00:00,AMZN,358.7,360.97,356.3,358.77,92054552
20-06-2022 00:00,TSLA,150.28,151.68,146.4,148.75,87795714
18-12-2020 00:00,TSLA,293.81,295.54,291.25,293.86,95559647
21-05-2026 00:00,GOOGL,470.59,,463.59,471.35,26527491
25-03-2025 00:00,MSFT,128.25,129.21,127.52,128.28,83920808
19-08-2021 00:00,AAPL,43.3,43.58,42.46,42.94,40000421
21-02-2020 00:00,TSLA,195.94,196.6,193.8,196.02,
28-01-2021 00:00,AMZN,350.23,353.27,348.23,350.42,35509155
21-03-2024 00:00,GOOGL,259.82,262.36,256.7,262,66700652
05-09-2022 00:00,AAPL,46.98,47.28,46.82,47,67824764
25-02-2026 00:00,tsla,210.27,210.72,208.73,209.56,68293454
09-06-2022 00:00,AAPL,36.35,36.43,36.2,36.39,26013071
25-09-2025 00:00,MSFT,152.12,154.28,151.63,153.52,49471182
04-09-2019 00:00,GOOGL,122.37,122.82,121.13,121.69,30682498
11-11-2025 00:00,AAPL,44.44,44.49,44.03,44.44,30485956
26-04-2023 00:00,AAPL,53.71,53.87,53.17,53.72,96616348
03-07-2024 00:00,GOOGL,241.65,244.03,239.05,241.74,26019739
24-06-2020 00:00,GOOGL,172.33,172.66,170.57,172.21,51334813
05-29-2020,MSFT,208.35,208.64,206.05,206.9,56650020
16-12-2024 00:00,MSFT,128.31,129.75,127.48,129.09,34667959
09-01-2023 00:00,TSLA,105.56,107.51,105.36,105.81,46703680
03-04-2026 00:00,GOOGL,393.4,399.6,387.51,390.46,64773935
22-05-2025 00:00,AMZN,204.32,205.88,203.25,203.54,53614339
10-12-2020 00:00,AAPL,43.58,43.7,42.79,43.43,52961428
23-10-2025 00:00,AMZN,198.76,200.37,197.11,198.34,78271544
11-03-2020 00:00,GOOGL,139.16,139.85,137.72,138.99,53120743
23-10-2025 00:00,MSFT,147.64,151.2,146.18,149.09,90291980
25-10-2024 00:00,AMZN,344.36,345.74,339.73,341.51,20607603
23-08-2019 00:00,TSLA,138.7,138.89,137.38,138.34,88135863
05-03-2020 00:00,AMZN,263.57,266.66,260.58,262.76,40878743
18-12-2025 00:00,TSLA,241.57,243.54,238.41,240.55,27586031
23-12-2021 00:00,TSLA,200.7,204.64,200.22,202.58,77075733
18-08-2021 00:00,AMZN,338.03,339.01,335.45,335.62,46927636
14-11-2022 00:00,AMZN,330.95,334.83,329.44,330.47,28141290
25-10-2023 00:00,GOOGL,212.57,214.02,211.21,213.2,83880770
12-02-2026 00:00,AMZN,222.48,225.23,220.59,222.98,75882182
17-02-2026 00:00,AMZN,224.4,224.96,222.34,223.24,62834687
01-10-2021 00:00,MSFT,207.2,208.28,204.24,204.63,67926012
26-05-2020 00:00,GOOGL,162.28,163.69,160.83,162.93,36180345
21-10-2025 00:00,MSFT,153.13,154.22,151.63,152.91,94573115
11-07-2023 00:00,GOOGL,194.31,195.48,193.71,193.91,78667141
27-03-2023 00:00, TSLA ,106.3,107.51,105.58,106.3,87086665
01-24-2020,TSLA,196.5,199.2,195.21,,63518722
05-10-2023 00:00,AAPL,62.67,63.79,62.45,63.02,77615701
28-02-2020 00:00,MSFT,203.5,206.77,200.96,202.52,80484500
23-03-2022 00:00,MSFT,134.02,135.14,133.25,133.37,23224200
13-02-2019 00:00,TSLA,178.57,180.46,176.17,179.5,39805230
07-06-2023 00:00,AAPL,59.14,59.64,58.37,59.56,60744493
29-09-2022 00:00,MSFT,118.23,119.33,117.98,118.73,35946165
26-03-2019 00:00,MSFT,170.54,170.66,169.27,169.54,68334533
27-06-2024 00:00,TSLA,73.13,73.38,72.48,73.15,82293125
02-02-2021 00:00,AAPL,36.5,36.56,36.11,,82800913
13-08-2024 00:00,TSLA,102.58,103.58,102.19,102.68,86558656
27-10-2020 00:00,AMZN,320.68,323.88,317.53,317.71,91887456
07-01-2021,AMZN,350.5,353.26,349.34,350.97,99271493
11-06-2025 00:00,TSLA,273.65,274.09,273.62,274.07,48131812
28-01-2025 00:00,AMZN,214.86,214.88,213.87,214.56,32859363
20-12-2024 00:00,TSLA,191.01,193.85,189.44,192.55,62655131
24-05-2019 00:00,AAPL,72.51,72.73,72.09,72.49,46660868
12-10-2020 00:00,TSLA,229.76,230.71,227.89,228.52,85142230
22-01-2019 00:00,googl,103.05,103.25,102.12,103.08,35834893
06-11-2020 00:00,TSLA,267.02,269.06,266.03,267.37,36057187
18-02-2025 00:00,AAPL,63.86,64.43,,-63.91,90833926
04-02-2019 00:00,GOOGL,97.2,98.1,96.62,97.11,62338333
27-02-2026 00:00,TSLA,214.96,216.05,213.41,214.63,43262987
17-04-2020 00:00,AMZN,251.22,254.89,250.89,253.49,21244345
30-10-2025 00:00,GOOGL,216.02,219.15,215.57,215.81,46729379
17-06-2021 00:00,AAPL,48.29,48.99,48.07,48.85,20982888
20-06-2022 00:00,AMZN,314.96,317.69,313.85,315.93,
28-05-2026 00:00,GOOGL,504.77,510.84,500.78,507.94,67697151
06-06-2023 00:00,MSFT,98,99.4,97.86,98.13,89564020
30-12-2020 00:00,TSLA,277.82,282.32,276.63,277.39,94003434
21-01-2019 00:00,MSFT,139.08,141.24,138.03,140.42,34713294
30-11-2022 00:00,MSFT,105.11,106.04,104.49,105.29,91867322
31-12-2021 00:00,GOOGL,270.71,271.27,268.71,270.15,33254479
08-05-2026 00:00,GOOGL,396.81,399.52,394.72,397.75,28439143
13-04-2026 00:00,MSFT,101.06,102.34,99.94,101.43,89186831
03-02-2021 00:00, TSLA ,,309.48,303.42,305.61,53567749
15-04-2024 00:00,MSFT,113.9,114.63,113.32,113.89,24277806
17-12-2025 00:00,GOOGL,322.57,328.48,320.59,323.58,25401285
29-10-2019 00:00,MSFT,186.17,187.85,184.31,186.01,96796932
22-06-2021 00:00,MSFT,173.27,176.05,169.65,170.72,64440550
15-10-2021 00:00,MSFT,191.03,191.74,188.15,189.96,56002489
20-12-2021 00:00,TSLA,196.59,198.93,195.91,198.49,75340153
18-05-2020 00:00,AAPL,59.68,60.17,59.41,59.84,
26-01-2026 00:00,TSLA,224.24,225.2,,224.92,81779173
12-04-2022 00:00,MSFT,125.93,126.8,124.94,125.63,96992521
30-04-2024 00:00,MSFT,108.08,109.33,107.55,108.11,53647503
17-08-2023,AMZN,372.25,373.36,371.02,372.72,45345534
03-06-2021 00:00,GOOGL,188.36,188.39,186.61,187.01,56337467
24-07-2025 00:00,TSLA,306.99,312.4,,307.31,60891919
05-15-2023,AAPL,57.68,58.09,57.36,57.56,36330736
08-07-2025 00:00,GOOGL,161.08,163.22,160.34,162.72,69258382
30-07-2020 00:00,AMZN,246.29,249.29,243.6,247.36,
13-02-2019 00:00,AMZN,107.72,109.08,106.99,108.25,75086415
28-01-2020 00:00,AMZN,206.98,209.91,206.55,208.45,74822949
04-02-2020 00:00,GOOGL,131.29,131.9,130.35,131.77,62435991
06-06-2023 00:00,AMZN,300.36,303.34,297.87,300.34,50927788
22-03-2023 00:00,TSLA,108.5,108.73,107.39,108.63,88156931
09-04-2021 00:00,MSFT,198.47,199.77,198.34,199.6,55646906
18-11-2020 00:00,GOOGL,168.92,169.97,167.63,168.64,36521569
14-12-2021 00:00,AMZN,321.95,323.43,317.81,319.83,72311920
24-03-2023 00:00,AAPL,50.24,50.39,50.09,50.37,84691608
10-09-2020 00:00,AMZN,230.85,233.9,226.88,232.52,42799741
11-03-2021 00:00,TSLA,282.82,284.49,279.92,,76177465
03-12-2024 00:00,AAPL,61.75,62.15,61.65,61.96,70183105
01-11-2023 00:00,AMZN,380.54,384.19,377.88,380.9,94643999
18-07-2025 00:00,MSFT,127.06,128.4,126.96,127.44,61153408
23-02-2022 00:00,MSFT,142.67,143.56,141.37,143.03,88330205
17-07-2024 00:00,GOOGL,235.6,237.42,232.23,235.59,22633930
22-11-2021 00:00,GOOGL,272.84,273.29,272.08,272.65,49434776
25-12-2023 00:00,AAPL,63.58,63.74,63.03,63.72,22976382
29-08-2023 00:00,GOOGL,205.57,208.67,204.13,205.77,46584258
09-11-2020 00:00,GOOGL,171.12,172.96,169.24,169.97,60914620
02-10-2024 00:00,AMZN,316.85,317.31,312.99,316,93339508
11-12-2019 00:00,AAPL,68.77,69.16,68.62,68.79,21409747
02-02-2023 00:00,MSFT,91.84,91.86,90.23,91.49,32224267
30-06-2020 00:00,AMZN,265.57,265.7,263.52,264.67,94331858
18-10-2024 00:00,AAPL,73.13,73.46,72.55,,60133787
06-19-2019,amzn,115.01,115.05,114.36,115.05,26837450
28-01-2020 00:00,AAPL,69.86,,68.92,69.42,77917575
19-09-2024 00:00,AMZN,323.76,325.67,316.77,323.99,36639343
16-01-2020 00:00,AMZN,211.33,211.83,210.43,210.51,79383729
30-07-2019 00:00,AAPL,64.06,64.37,63.75,63.98,71023014
17-04-2023 00:00,MSFT,83.75,84.44,83.37,83.66,46848103
30-04-2021 00:00,TSLA,282.41,283.31,281.23,282.61,53251587
28-04-2022 00:00,TSLA,173.99,174.22,172.58,173.83,31157506
19-12-2022 00:00,AAPL,68.68,69.03,68.2,,58199593
01-11-2021 00:00,AMZN,382.9,389.69,379.48,384.2,98470858
23-12-2020 00:00,AAPL,40.34,40.4,39.77,40.25,33717861
04-03-2019 00:00,AAPL,64.81,64.89,63.6,64.18,65979177
22-05-2024 00:00,AAPL,54.03,,53.67,53.78,28099711
31-10-2022 00:00,MSFT,137.85,139.51,137.27,137.37,57848939
07-03-2025 00:00,AMZN,191.11,191.51,190.77,191.47,93034480
16-08-2021 00:00,AAPL,44.82,45.11,44.8,45.02,71864104
09-12-2025 00:00,AAPL,42.71,43.1,42.57,42.7,91951024
24-05-2021 00:00,TSLA,322.8,325.04,321.71,324.26,66090545
11-12-2020 00:00,GOOGL,180.91,181.33,180.01,180.46,29197689
26-08-2022 00:00,GOOGL,260.07,260.52,259.26,259.75,46625794
08-12-2025 00:00,MSFT,125.91,126.47,124.89,125.22,84907783
25-01-2021 00:00,TSLA,321.1,321.39,319.35,319.67,84630753
15-08-2024 00:00,TSLA,99.29,99.87,98.57,99.62,71996133
03-03-2020 00:00,MSFT,205.21,205.98,204.25,204.31,99862324
15-05-2025 00:00,TSLA,279.34,279.68,277.31,278.56,99462918
03-06-2026 00:00,AAPL,35.42,36.01,34.91,35.19,78433309
30-08-2023 00:00,AAPL,55.47,55.72,54.74,55.49,90887192
11-02-2020 00:00,MSFT,199.33,201.63,196.9,200.34,84334644
15-01-2021 00:00,AMZN,318.62,323.12,315.08,319.16,73765897
29-09-2023 00:00,AMZN,356.23,359.42,350.89,355.97,39631983
29-06-2020 00:00,AAPL,52.29,53.5,52.06,52.37,21424752
03-09-2020 00:00,TSLA,231.55,234.35,230.41,232.33,43403261
05-03-2025 00:00,MSFT,131.86,133.08,131.58,132.9,23844157
16-01-2023 00:00,AMZN,333.41,,330.3,332.52,23734176
03-11-2020 00:00,TSLA,261.36,262.64,259,261.42,91649897
06-10-2021 00:00,GOOGL,230.65,232.71,229.09,229.85,91212109
04-07-2024 00:00,GOOGL,242.67,244.81,241.35,241.37,28503212
15-11-2023 00:00,AAPL,66.21,66.58,64.77,65.61,57898091
14-12-2022 00:00,MSFT,103.75,103.93,103.23,103.91,61547997
04-07-2024 00:00,AAPL,67.53,67.78,66.26,67.21,56324059
28-04-2022 00:00,TSLA,173.99,174.22,172.58,173.83,31157506
06-02-2020 00:00,AAPL,64.28,65.31,63.96,64.17,93541720
15-02-2022 00:00,GOOGL,219.18,220.15,217.66,219.24,81582489
09-01-2019 00:00,MSFT,141.57,143.65,141.34,141.62,57228298
